"state","county","kfr_pooled_pooled_p25","kfr_pooled_pooled_p75"
48,73,0.39653513,0.60399395
48,75,0.4231095,0.63730031
48,77,0.44790524,0.62631679
48,79,0.43910554,0.58787936
48,81,0.44959652,0.75691748
48,83,0.43546647,0.62767708
48,85,0.45394358,0.5997023
48,87,0.46057707,0.67743462
48,89,0.42540532,0.66115236
48,91,0.43416798,0.59972578
48,93,0.45486316,0.62077826
48,95,0.52415884,0.74377477
48,97,0.44585288,0.63043731
48,99,0.40343523,0.54574388
48,101,0.39484718,0.81660867
48,103,0.53925216,0.64357001
48,105,0.47646713,0.71721929
48,107,0.40937132,0.62148327
48,109,0.46897694,0.67715013
48,111,0.45967686,0.59998697
48,113,0.37589943,0.56581503
48,115,0.44701844,0.66522843
48,117,0.42450094,0.63974118
48,119,0.41349772,0.62295574
48,121,0.44373801,0.58544213
48,123,0.44684204,0.66443902
48,125,0.45186526,0.67180353
48,127,0.43902838,0.62324196
48,129,0.40681529,0.54640228
48,131,0.47473663,0.6231463
48,133,0.46302685,0.62453526
48,135,0.4858841,0.64106685
48,137,0.50898141,0.70651728
48,139,0.41296163,0.58633232
48,141,0.42117468,0.55993682
48,143,0.45399144,0.62204933
48,145,0.40163869,0.6109814
48,147,0.40095612,0.57084006
48,149,0.48260251,0.67926401
48,151,0.459178,0.63703126
48,153,0.42164025,0.6714682
48,155,0.44192326,0.52638698
48,157,0.4382951,0.60317826
48,159,0.44132471,0.59494478
48,161,0.43880776,0.62914485
48,163,0.42790347,0.61626631
48,165,0.50503486,0.68118548
48,167,0.40848082,0.58335501
48,169,0.42851636,0.65255177
48,171,0.46424899,0.63648564
48,173,0.39547464,0.71052927
48,175,0.48718569,0.66529518
48,177,0.42258596,0.63643074
48,179,0.45541066,0.63078678
48,181,0.40058738,0.57742625
48,183,0.40444586,0.60028827
48,185,0.4015308,0.60687339
48,187,0.41176385,0.58437163
48,189,0.40487853,0.59487832
48,191,0.44830352,0.69457
48,193,0.4526138,0.6419816
48,195,0.48489514,0.70760691
48,197,0.4525106,0.61216581
48,199,0.45513985,0.61460561
48,201,0.41847333,0.59116352
48,203,0.39470598,0.58764392
48,205,0.53914273,0.64802772
48,207,0.46886519,0.65821785
48,209,0.41159955,0.57749283
48,211,0.48552525,0.64402604
48,213,0.40969431,0.57583112
48,215,0.43422085,0.56921571
48,217,0.39610156,0.62183297
48,219,0.44742355,0.64042658
48,221,0.42995507,0.59365135
48,223,0.42814624,0.60551631
48,225,0.39603227,0.5961358
48,227,0.45060152,0.62991667
48,229,0.43164927,0.58859336
48,231,0.39095184,0.57424778
48,233,0.46785823,0.63170171
48,235,0.60812765,0.59316832
48,237,0.46976399,0.68155754
48,239,0.46249822,0.64343584
48,241,0.41306955,0.60953063
48,243,0.43552548,0.50126302
48,245,0.40101311,0.5867579
48,247,0.42917284,0.62054569
48,249,0.45932999,0.60916603
48,251,0.43232504,0.57558584
48,253,0.43938729,0.61704141
48,255,0.45315117,0.68160927
48,257,0.39391732,0.56723219
48,259,0.47303209,0.60703671
48,261,0.41697171,0.6351794
48,263,0.50684392,0.60579628
48,265,0.41304678,0.6041314
48,267,0.38525343,0.5714758
48,269,NA,NA
48,271,0.43010029,0.58113444
48,273,0.44121334,0.59214473
48,275,0.4526116,0.64993441
48,277,0.38877261,0.57217479
48,279,0.4184708,0.61724043
48,281,0.42475972,0.57014728
48,283,0.42044938,0.59116828
48,285,0.51137054,0.72428036
48,287,0.44259998,0.64812303
48,289,0.46870422,0.63871902
48,291,0.43195239,0.58623266
48,293,0.3974745,0.61191207
48,295,0.56081539,0.67326522
48,297,0.47196448,0.61559105
48,299,0.43429258,0.58489352
48,301,NA,NA
48,303,0.39573172,0.59896845
48,305,0.39801472,0.57172865
48,307,0.45341477,0.58924776
48,309,0.37387672,0.59208363
48,311,0.40198398,0.8954832
48,313,0.40095058,0.55679548
48,315,0.39820769,0.52472854
48,317,0.50581974,0.63902402
48,319,0.52247471,0.62132233
48,321,0.44488379,0.5995183
48,323,0.45269269,0.62952584
48,325,0.42984411,0.61297214
48,327,0.38886821,0.74499947
48,329,0.48224217,0.64959067
48,331,0.43101338,0.62021804
48,333,0.5088861,0.63543314
48,335,0.46863002,0.68654054
48,337,0.48217112,0.62806588
48,339,0.4421981,0.59947079
48,341,0.44145736,0.6212855
48,343,0.4003447,0.59916437
48,345,0.41590071,0.56002647
48,347,0.39081571,0.60407126
48,349,0.39063919,0.6119386
48,351,0.39614344,0.60184342
48,353,0.42455965,0.61532432
48,355,0.41893426,0.58253008
48,357,0.51969689,0.68768078
48,359,0.46796575,0.66482544
48,361,0.43300965,0.60291046
48,363,0.41776469,0.59362674
48,365,0.44320121,0.64724851
48,367,0.44140595,0.59418166
48,369,0.44634131,0.66023999
48,371,0.50219679,0.61185443
48,373,0.41557303,0.59680188
48,375,0.38451529,0.57179093
48,377,0.46223339,0.65789717
48,379,0.41488081,0.60745829
48,381,0.45808455,0.61106211
48,383,0.52718776,0.70179695
48,385,0.4328301,0.51683265
48,387,0.4044407,0.61611909
48,389,0.49530956,0.60764545
48,391,0.45862758,0.64835024
48,393,0.60016263,0.60570133
48,395,0.39409891,0.58054429
48,397,0.45091552,0.59875274
48,399,0.43726292,0.65655088
48,401,0.42364955,0.60856634
48,403,0.47390556,0.56778044
48,405,0.38396072,0.64960134
48,407,0.41709203,0.56087959
48,409,0.44429055,0.60510314
48,411,0.43184859,0.6466369
48,413,0.49143574,0.72769982
48,415,0.46248981,0.6412673
48,417,0.43966123,0.66125536
48,419,0.41976452,0.63340193
48,421,0.52187091,0.6550256
48,423,0.40057874,0.5843237
48,425,0.4950605,0.63024849
48,427,0.4592663,0.5900262
48,429,0.43010625,0.59182614
48,431,0.44092748,0.79037917
48,433,0.49008301,0.7912485
48,435,0.4879806,0.67956007
48,437,0.42682654,0.61168128
48,439,0.39986667,0.57534218
48,441,0.42067429,0.60845107
48,443,0.5141812,0.44488749
48,445,0.4159402,0.62513053
48,447,0.520024,0.66976058
48,449,0.38507792,0.59104025
48,451,0.41553217,0.58868819
48,453,0.39073342,0.56518507
48,455,0.40777615,0.5864116
48,457,0.44028082,0.57761973
48,459,0.43058187,0.58992898
48,461,0.58243614,0.73429251
48,463,0.42372495,0.60663337
48,465,0.45489299,0.57816511
48,467,0.43018118,0.58912742
48,469,0.42922232,0.60183609
48,471,0.40679318,0.59677809
48,473,0.42171067,0.59066635
48,475,0.5208708,0.66402084
48,477,0.42181206,0.64112544
48,479,0.41624326,0.57383549
48,481,0.40717557,0.64100659
48,483,0.49311015,0.72416008
48,485,0.41278672,0.59305191
48,487,0.39849624,0.60932577
48,489,0.41823342,0.59769148
48,491,0.44164768,0.58806849
48,493,0.44670323,0.61587602
48,495,0.52421725,0.66499627
48,497,0.46766007,0.60034806
48,499,0.43994939,0.59465456
48,501,0.51737344,0.65404356
48,503,0.46433187,0.652547
48,505,0.47575295,0.65015525
48,507,0.43483034,0.57516801
49,0,0.49807596137931,0.622225434482759
49,1,0.52820009,0.64735031
49,3,0.47520891,0.61037296
49,5,0.49140003,0.60869533
49,7,0.44646707,0.6036405
49,9,0.47970551,0.74278802
49,11,0.47799587,0.60812509
49,13,0.52213639,0.66632223
49,15,0.49079612,0.62620103
49,17,0.58106065,0.66163528
49,19,0.46442679,0.5969224
49,21,0.45985511,0.6032306
49,23,0.47875315,0.62249917
49,25,0.47130415,0.60295194
49,27,0.53519493,0.63555938
49,29,0.5412398,0.64497936
49,31,0.59049457,0.63943374
49,33,0.5400449,0.66634458
49,35,0.45413134,0.59559923
49,37,0.47108415,0.58594322
49,39,0.47790322,0.62430215
49,41,0.48767856,0.61878979
49,43,0.56058908,0.61893225
49,45,0.44071734,0.57368189
49,47,0.53525269,0.66118073
49,49,0.48925093,0.60052735
49,51,0.5232498,0.606233
49,53,0.46801808,0.5825274
49,55,0.52390552,0.5982911
49,57,0.43813813,0.59147757
50,0,0.439578842142857,0.586038573571429
50,1,0.44529819,0.58923215
50,3,0.43400648,0.57361418
50,5,0.44201702,0.58761001
50,7,0.42985603,0.60045838
50,9,0.41684607,0.57094842
50,11,0.45016715,0.58656991
50,13,0.44355068,0.57716012
50,15,0.4362404,0.57610846
50,17,0.43335241,0.57736164
50,19,0.44846994,0.59971744
50,21,0.44143957,0.60070968
50,23,0.46262053,0.59572822
50,25,0.42705536,0.56738609
50,27,0.44318396,0.60193533
51,0,0.395850880827068,0.57529793593985
51,1,0.39668337,0.56803888
51,3,0.42378911,0.58379889
51,5,0.39861944,0.59861374
51,7,0.38895157,0.54243785
51,9,0.40852979,0.58445853
51,11,0.38499621,0.59635741
51,13,0.46281385,0.59880149
51,15,0.42428565,0.56639171
51,17,0.46435922,0.61782587
51,19,0.39864248,0.59194022
51,21,0.44452465,0.55528295
51,23,0.43311757,0.57433528
51,25,0.36184171,0.57266653
51,27,0.4691408,0.62345028
51,29,0.36150408,0.58020335
51,31,0.40702936,0.58957607
51,33,0.37686071,0.53815687
51,35,0.38452122,0.57827139
51,36,0.38371271,0.53707671
51,37,0.38205841,0.56967109
51,41,0.40921095,0.5796681
51,43,0.4364804,0.5859682
51,45,0.36933729,0.58960068
51,47,0.38800779,0.55738789
51,49,0.35641685,0.54128361
51,51,0.4218004,0.58829522
51,53,0.36218694,0.54830784
51,57,0.40704662,0.56304353
51,59,0.51112968,0.6361708
51,61,0.41864818,0.58331412
51,63,0.42835999,0.57756501
51,65,0.38828513,0.5686056
51,67,0.39638251,0.55712277
51,69,0.41383007,0.58345348
51,71,0.3937988,0.57977772
51,73,0.40517917,0.57589096
51,75,0.38416347,0.58017331
51,77,0.38430697,0.59309506
51,79,0.38141575,0.56054389
51,81,0.34149846,0.59822196
51,83,0.364398,0.57758623
51,85,0.43410647,0.59402329
51,87,0.38742572,0.57141954
51,89,0.36869702,0.56299394
51,91,0.45947635,0.5945254
51,93,0.37956876,0.5688355
51,95,0.38955265,0.59101403
51,97,0.40510106,0.60754782
51,99,0.38729626,0.582371
51,101,0.39119008,0.56959206
51,103,0.396009,0.57684731
51,105,0.37982893,0.61657888
51,107,0.49527624,0.62049395
51,109,0.37311447,0.55656832
51,111,0.3698197,0.61526334
51,113,0.40125242,0.5863232
51,115,0.42852098,0.5769127
51,117,0.35999188,0.59154266
51,119,0.41379911,0.58621234
51,121,0.40227202,0.58761847
51,125,0.40518695,0.56133348
51,127,0.44059747,0.56039685
51,131,0.36284214,0.57297087
51,133,0.41456681,0.58184093
51,135,0.36071733,0.57137316
51,137,0.3993834,0.55662096
51,139,0.40231007,0.55514967
51,141,0.40190187,0.62657267
51,143,0.37591249,0.57617944
51,145,0.41520038,0.56846702
51,147,0.36162248,0.57140249
51,149,0.39288318,0.55775732
51,153,0.43390542,0.58735698
51,155,0.35317874,0.56289059
51,157,0.47069612,0.56508875
51,159,0.39217684,0.62497157
51,161,0.4217622,0.5887168
51,163,0.40741509,0.5734086
51,165,0.42741969,0.59058326
51,167,0.42082796,0.58622921
51,169,0.39151242,0.59034669
51,171,0.43203691,0.59133106
51,173,0.37587297,0.55611318
51,175,0.38308978,0.56363046
51,177,0.40408307,0.57055086
51,179,0.4260841,0.58443016
51,181,0.38775831,0.5470143
51,183,0.36032462,0.59201646
51,185,0.41694725,0.59235018
51,187,0.41777122,0.561813
51,191,0.38098025,0.54756045
51,193,0.38238847,0.54950422
51,195,0.38816714,0.554331
51,197,0.39861265,0.58089447
51,199,0.42852077,0.59725261
51,510,0.43009669,0.58276719
51,520,0.37831053,0.56978482
51,530,0.37240055,0.57901019
51,540,0.35528252,0.56112164
51,550,0.38100606,0.55914086
51,570,0.42654896,0.59370261
51,580,0.37672833,0.60419786
51,590,0.33381909,0.53150749
51,595,0.32023576,0.55525011
51,600,0.51237965,0.61169457
51,610,0.50038087,0.61247414
51,620,0.36709273,0.57411587
51,630,0.37464082,0.55530006
51,640,0.36551464,0.6071474
51,650,0.37049267,0.54091865
51,660,0.40140036,0.58596635
51,670,0.35406482,0.52666104
51,678,0.42037919,0.61722422
51,680,0.35788783,0.57410657
51,683,0.43691581,0.60157192
51,685,0.41096577,0.55358744
51,690,0.31427053,0.52335668
51,700,0.36231923,0.56089354
51,710,0.34708124,0.53878701
51,720,0.38600317,0.58402699
51,730,0.30953476,0.46914953
51,735,0.462311,0.61157233
51,740,0.34396493,0.52067286
51,750,0.36301178,0.58839357
51,760,0.3109512,0.51362753
51,770,0.33756897,0.53050101
51,775,0.40463948,0.58023334
51,790,0.38494247,0.5566653
51,800,0.3524369,0.56023824
51,810,0.40409806,0.5715028
51,820,0.37388992,0.57008582
51,830,0.36738774,0.58190006
51,840,0.40239111,0.58820331
53,0,0.437911595641026,0.587334844871795
53,1,0.45146132,0.65329146
53,3,0.41148183,0.58113104
53,5,0.43548444,0.5823853
53,7,0.43931967,0.59607637
53,9,0.41539603,0.5583843
53,11,0.42882645,0.56470799
53,13,0.43658987,0.63000083
53,15,0.395531,0.56382751
53,17,0.43682402,0.59987932
53,19,0.43534043,0.60183597
53,21,0.42117432,0.58980441
53,23,0.48261648,0.63997197
53,25,0.42928672,0.60211831
53,27,0.41536888,0.57795626
53,29,0.4472104,0.57287747
53,31,0.438905,0.56187296
53,33,0.45312586,0.5895406
53,35,0.42488608,0.56656265
53,37,0.49629563,0.61589015
53,39,0.4329097,0.57761079
53,41,0.42201695,0.57991165
53,43,0.52511251,0.66460961
53,45,0.39598638,0.54963762
53,47,0.44186184,0.58384645
53,49,0.43783805,0.59913629
53,51,0.45692343,0.60105574
53,53,0.41604432,0.56726128
53,55,0.4566128,0.55484635
53,57,0.43779993,0.57761657
53,59,0.41948113,0.5658223
53,61,0.45004418,0.57871252
53,63,0.42490393,0.57989335
53,65,0.44440252,0.58875519
53,67,0.4247748,0.56863052
53,69,0.44333866,0.54860765
53,71,0.42130429,0.57187831
53,73,0.44325513,0.58812624
53,75,0.48012689,0.62527341
53,77,0.40869036,0.58671224
54,0,0.416717778181818,0.591582807090909
54,1,0.45548418,0.5890103
54,3,0.38061044,0.56142676
54,5,0.39686668,0.54065013
54,7,0.43297413,0.63712436
54,9,0.40250942,0.59397513
54,11,0.36893839,0.56104243
54,13,0.4745855,0.6466679
54,15,0.42534333,0.56533426
54,17,0.43227404,0.63006449
54,19,0.41605961,0.5802933
54,21,0.43647057,0.62482965
54,23,0.39847219,0.61497849
54,25,0.40947682,0.59049231
54,27,0.40226078,0.60803962
54,29,0.39672202,0.59594518
54,31,0.41217995,0.56378883
54,33,0.42397833,0.61494529
54,35,0.39311758,0.59536076
54,37,0.38936555,0.55702174
54,39,0.38050783,0.56158668
54,41,0.42955923,0.61154234
54,43,0.41134503,0.55319995
54,45,0.39443293,0.54596663
54,47,0.37073523,0.5179224
54,49,0.42948195,0.61036378
54,51,0.45522022,0.62748712
54,53,0.39196849,0.56672525
54,55,0.381374,0.57172298
54,57,0.41707379,0.60266531
54,59,0.40481827,0.57228655
54,61,0.43176028,0.60634679
54,63,0.43971238,0.57803136
54,65,0.40254909,0.56612325
54,67,0.42141983,0.58449608
54,69,0.42190182,0.61403048
54,71,0.43508109,0.62939125
54,73,0.48239341,0.61506855
54,75,0.41511455,0.54866725
54,77,0.44848606,0.64608777
54,79,0.41490504,0.56834412
54,81,0.40020555,0.57317847
54,83,0.40600058,0.58503038
54,85,0.41655013,0.64293563
54,87,0.41699594,0.59835023
54,89,0.39783511,0.57817698
54,91,0.41157141,0.620489
54,93,0.45519081,0.6775316
54,95,0.44316429,0.6173411
54,97,0.44054127,0.62099642
54,99,0.39207786,0.57184178
54,101,0.43224537,0.63253981
54,103,0.43513608,0.58649379
54,105,0.42748761,0.55851781
54,107,0.39263654,0.57743293
54,109,0.42430922,0.52715164
55,0,0.460549809027778,0.615056900555556
55,1,0.40926808,0.57162207
55,3,0.4398492,0.60766822
55,5,0.47642335,0.63146323
55,7,0.45997739,0.58599937
55,9,0.44847515,0.62100428
55,11,0.51301509,0.65303147
55,13,0.45561081,0.59629822
55,15,0.49285743,0.64354724
55,17,0.48345125,0.62507302
55,19,0.49571508,0.64610463
55,21,0.45611382,0.60447925
55,23,0.46712586,0.63318557
55,25,0.43010265,0.60243165
55,27,0.45906836,0.61786979
55,29,0.50136667,0.61445975
55,31,0.43560475,0.61178243
55,33,0.47370669,0.63056833
55,35,0.44859952,0.60778469
55,37,0.45735937,0.62043881
55,39,0.4605431,0.63549519
55,41,0.45994213,0.61825055
55,43,0.51518267,0.65142936
55,45,0.47452295,0.62539548
55,47,0.46286643,0.64237845
55,49,0.50928736,0.63960707
55,51,0.42444006,0.59856993
55,53,0.44170102,0.60922635
55,55,0.46513158,0.61025816
55,57,0.44895756,0.59935981
55,59,0.38593858,0.5676831
55,61,0.48333654,0.64842105
55,63,0.4561184,0.61454916
55,65,0.51928043,0.66389042
55,67,0.43578655,0.60067302
55,69,0.4367581,0.62886393
55,71,0.46936321,0.62632185
55,73,0.47811922,0.62675512
55,75,0.44831753,0.62047696
55,77,0.4425424,0.59683692
55,78,0.27423379,0.45829681
55,79,0.36294535,0.57346022
55,81,0.44947651,0.60603809
55,83,0.45696345,0.62086755
55,85,0.44890639,0.60066372
55,87,0.46785104,0.62587613
55,89,0.48989257,0.63152128
55,91,0.54970735,0.65670151
55,93,0.53239816,0.64814055
55,95,0.48797402,0.61021757
55,97,0.47804737,0.6147213
55,99,0.50338387,0.61867738
55,101,0.39205289,0.58195287
55,103,0.47576597,0.60046357
55,105,0.39698279,0.57952607
55,107,0.47437027,0.64402509
55,109,0.4993405,0.62668729
55,111,-0.0375933,0.62159276
55,113,0.41182184,0.57861412
55,115,0.4615739,0.6138317
55,117,0.46229032,0.61234075
55,119,0.50139439,0.64849073
55,121,0.50556678,0.63584054
55,123,0.47194624,0.64033061
55,125,0.47800592,0.60296547
55,127,0.44411889,0.58912498
55,129,0.44290963,0.6071381
55,131,0.47980195,0.62789375
55,133,0.47150677,0.62247503
55,135,0.47164854,0.60903633
55,137,0.43297023,0.59461755
55,139,0.43941084,0.60762221
55,141,0.48092645,0.62509131
56,0,0.505609706956522,0.63549949826087
56,1,0.47532144,0.59855348
56,3,0.5100556,0.62700915
56,5,0.52075905,0.64390081
56,7,0.44514847,0.61210954
56,9,0.51451492,0.66176587
56,11,0.60546488,0.68917197
56,13,0.47711253,0.63755226
56,15,0.50003821,0.65742302
56,17,0.54999864,0.6735366
56,19,0.5391863,0.66718268
56,21,0.4432556,0.59426403
56,23,0.54061657,0.63217229
56,25,0.47916022,0.63090998
56,27,0.55414099,0.58195484
56,29,0.50351298,0.61163247
56,31,0.51550686,0.672732
56,33,0.49311802,0.61585307
56,35,0.51982349,0.66858512
56,37,0.4862521,0.6208517
56,39,0.5336684,0.62343621
56,41,0.48714781,0.6415683
56,43,0.45380688,0.61751789
56,45,0.4814133,0.63680518
72,0,0.309849771971831,0.391486203577465
72,1,0.12217042,-0.2798436
72,3,0.26001903,0.094783612
72,5,0.41064456,0.5307408
72,7,0.30606252,0.25205344
72,9,0.25791806,0.22036807
72,11,0.38808221,0.58264768
72,13,0.39344442,0.50528318
72,15,0.33900851,0.67623502
72,17,NA,NA
72,19,0.32836175,0.47312739
72,21,0.33463153,0.35363147
72,23,0.33475873,0.47661135
72,25,0.32586449,0.48384404
72,27,0.30973387,0.52030164
72,29,0.23412691,0.11827999
72,31,0.32778758,0.39008194
72,33,0.33536902,0.3876951
72,35,0.35592961,0.50623894
72,37,0.27285492,0.50024515
72,39,0.32179943,0.28850892
72,41,0.34319299,0.55638379
72,43,0.3450976,0.28908518
72,45,0.21593525,0.20143488
72,47,0.41557342,0.50613141
72,49,NA,NA
72,51,0.35952288,0.49503088
72,53,0.30533907,0.33070356
72,54,NA,NA
72,55,0.32757279,0.5745647
72,57,0.374028,0.61169475
72,59,0.32607883,0.47389045
72,61,0.36254182,0.44580108
72,63,0.33701646,0.37017119
72,65,0.27372199,0.44984749
72,67,NA,NA
72,69,0.25068519,0.26339105
72,71,0.3184675,0.33265409
72,73,0.32647637,0.5443604
72,75,0.30875459,0.38545337
72,77,0.24208304,0.26157916
72,79,0.33769408,0.40168321
72,81,0.30856186,0.42718849
72,83,NA,NA
72,85,0.27154571,0.3396692
72,87,0.23713009,0.34014133
72,89,0.32692531,0.55633557
72,91,0.23735295,0.3223505
72,93,NA,NA
72,95,0.25117508,0.28992292
72,97,0.4402529,0.72073424
72,99,0.339008,0.54397947
72,101,0.32689971,0.50313103
72,103,0.31961402,0.40595892
72,105,0.25365046,0.36568838
72,107,0.29784316,0.29202327
72,109,0.30021793,0.048741072
72,111,0.40701595,0.67146754
72,113,0.35027969,0.40857714
72,115,0.31420597,0.49308097
72,117,0.22793153,0.14530428
72,119,0.36108392,0.42420641
72,121,0.25191286,0.35421821
72,123,0.28295177,0.29904085
72,125,0.37713903,0.46341807
72,127,0.37858343,0.43332154
72,129,0.30532643,0.47261125
72,131,0.32080895,0.43095282
72,133,0.23387031,0.108945
72,135,0.3430512,0.51032698
72,137,0.32803547,0.44835007
72,139,0.30549833,0.43031216
72,141,0.28421807,0.33515221
72,143,0.26739442,0.45728669
72,145,0.25257662,0.38650692
72,147,NA,NA
72,149,0.21286462,0.1250053
72,151,0.25601703,0.3000668
72,153,0.30004159,0.36681008
